id,created_at,customer_id,status
2679,2019/5/1 17:56,51,cancelado
2680,2019/1/14 15:34,68,entrega_pendente
2681,2020/1/28 13:28,96,pagamento_pendente
2682,2019/10/17 6:53,30,pagamento_pendente
2683,2019/8/13 21:04,44,pagamento_pendente
2684,2019/9/17 2:14,3,pagamento_pendente
2685,2019/5/17 12:16,60,pagamento_pendente
2686,2019/5/29 1:35,54,entregue
2687,2019/7/7 10:19,17,pagamento_pendente
2688,2019/3/31 11:06,41,entregue
2689,2019/4/17 19:09,79,pagamento_pendente
2690,2020/2/18 12:46,70,carrinho
2691,2019/12/25 21:09,91,entrega_pendente
2692,2019/7/31 17:03,98,entregue
2693,2019/6/25 0:55,25,entregue
2694,2019/12/8 22:03,22,pagamento_pendente
2695,2019/9/7 21:54,19,carrinho
2696,2019/6/23 7:54,44,cancelado
2697,2019/7/27 16:08,3,cancelado
2698,2019/1/6 4:38,14,carrinho
2699,2019/12/10 9:18,75,entregue
2700,2019/1/20 5:26,93,entrega_pendente
2701,2019/6/4 22:55,75,pagamento_pendente
2702,2020/1/14 21:55,47,entrega_pendente
2703,2019/1/23 17:15,99,entrega_pendente
2704,2019/6/27 10:13,41,entrega_pendente
2705,2020/2/27 2:28,51,carrinho
2706,2019/9/29 16:50,44,pagamento_pendente
2707,2020/2/14 6:46,73,carrinho
2708,2020/2/14 7:31,74,entrega_pendente
2709,2019/1/31 8:41,91,carrinho
2710,2019/5/14 16:44,21,pagamento_pendente
2711,2020/2/1 2:24,34,pagamento_pendente
2712,2019/11/2 16:59,98,pagamento_pendente
2713,2020/1/9 1:47,53,carrinho
2714,2019/2/23 18:00,96,pagamento_pendente
2715,2019/5/24 8:52,63,pagamento_pendente
2716,2019/11/17 10:34,84,carrinho
2717,2019/8/14 22:54,41,entregue
2718,2019/6/15 13:59,27,carrinho
2719,2019/5/25 11:50,11,entrega_pendente
2720,2019/7/26 4:36,48,carrinho
2721,2019/8/17 23:36,86,entregue
2722,2019/10/21 5:09,95,entregue
2723,2019/11/6 6:43,27,pagamento_pendente
2724,2020/1/28 5:45,99,carrinho
2725,2019/7/21 9:49,28,entrega_pendente
2726,2019/12/31 8:06,39,entregue
2727,2020/1/22 3:21,93,carrinho
2728,2019/8/2 2:55,66,cancelado
2729,2019/6/21 15:05,60,pagamento_pendente
2730,2019/3/1 9:36,11,pagamento_pendente
2731,2019/4/22 12:56,91,entregue
2732,2020/2/17 22:24,44,entregue
2733,2019/6/1 7:43,6,carrinho
2734,2019/9/28 15:39,26,carrinho
2735,2019/6/4 10:14,65,entrega_pendente
2736,2019/9/8 12:32,82,carrinho
2737,2019/2/23 15:23,11,entregue
2738,2019/5/6 19:51,91,entregue
2739,2019/1/18 14:55,18,pagamento_pendente
2740,2019/2/2 5:41,62,entregue
2741,2019/12/21 13:49,88,carrinho
2742,2019/4/17 20:49,34,cancelado
2743,2019/6/11 20:08,61,carrinho
2744,2019/10/6 12:52,81,carrinho
2745,2019/8/28 3:34,10,entregue
2746,2019/7/12 8:17,62,carrinho
2747,2019/7/30 16:00,47,cancelado
2748,2020/2/11 6:35,87,entrega_pendente
2749,2019/9/28 5:33,99,entrega_pendente
2750,2019/9/27 5:07,2,pagamento_pendente
2751,2019/10/27 7:28,53,entregue
2752,2019/6/14 22:44,66,pagamento_pendente
2753,2019/4/24 20:27,46,entrega_pendente
2754,2019/10/3 8:45,79,entrega_pendente
2755,2020/1/5 15:20,29,entregue
2756,2019/2/12 17:17,35,entregue
2757,2019/2/7 21:04,40,pagamento_pendente
2758,2019/3/15 7:58,66,entrega_pendente
2759,2019/3/25 17:08,62,carrinho
2760,2019/8/12 16:04,32,carrinho
2761,2020/2/16 1:51,22,entrega_pendente
2762,2019/12/1 6:37,33,entrega_pendente
2763,2019/3/16 17:29,69,carrinho
2764,2019/9/22 13:46,41,carrinho
2765,2019/11/13 18:32,73,entrega_pendente
2766,2020/2/19 14:13,74,entregue
2767,2019/11/17 16:33,43,entregue
2768,2019/8/26 8:18,7,cancelado
2769,2019/6/26 4:47,39,entregue
2770,2019/12/7 16:16,97,pagamento_pendente
2771,2019/10/12 14:29,36,entregue
2772,2019/9/1 22:16,33,entrega_pendente
2773,2019/4/11 5:39,76,entregue
2774,2020/3/1 0:00,11,carrinho
2775,2019/6/16 12:37,98,cancelado
2776,2019/8/12 9:39,2,entregue
2777,2020/2/24 9:15,76,entregue
2778,2019/10/27 16:00,4,entregue
2779,2019/12/23 14:45,6,entregue
2780,2019/12/15 19:43,93,carrinho
2781,2019/4/6 14:23,95,pagamento_pendente
2782,2019/4/21 0:16,34,carrinho
2783,2020/2/9 15:19,33,entregue
2784,2019/9/13 21:47,9,entrega_pendente
2785,2019/6/20 3:28,80,pagamento_pendente
2786,2019/4/16 16:57,24,carrinho
2787,2019/2/19 5:30,74,entregue
2788,2019/6/2 15:37,85,cancelado
2789,2019/9/29 0:19,39,carrinho
2790,2019/9/16 15:26,46,entrega_pendente
2791,2019/4/23 14:23,28,pagamento_pendente
2792,2019/7/15 19:39,76,entregue
2793,2019/12/21 0:52,70,carrinho
2794,2019/1/19 10:57,38,entrega_pendente
2795,2019/7/20 8:20,31,pagamento_pendente
2796,2019/4/30 10:37,65,carrinho
2797,2019/6/23 3:04,55,carrinho
2798,2019/11/2 11:15,71,entrega_pendente
2799,2019/11/17 13:00,27,carrinho
2800,2019/10/25 9:12,47,entregue
2801,2020/1/27 23:25,15,entregue
2802,2020/1/4 1:17,27,pagamento_pendente
2803,2019/1/17 5:36,5,pagamento_pendente
2804,2019/10/1 3:20,0,carrinho
2805,2019/3/18 5:03,0,entregue
2806,2019/2/18 5:26,77,entrega_pendente
2807,2019/11/28 5:34,37,cancelado
2808,2020/2/2 10:10,99,pagamento_pendente
2809,2019/10/4 17:42,12,entregue
2810,2019/11/13 21:31,32,pagamento_pendente
2811,2019/3/3 3:26,88,pagamento_pendente
2812,2019/5/2 23:54,50,pagamento_pendente
2813,2019/8/29 16:48,66,pagamento_pendente
2814,2019/12/23 8:53,1,carrinho
2815,2019/2/23 5:45,99,entrega_pendente
2816,2019/9/30 22:33,34,entregue
2817,2019/4/24 3:26,76,pagamento_pendente
2818,2019/10/28 12:07,92,carrinho
2819,2019/3/9 23:53,47,entrega_pendente
2820,2019/7/29 7:37,56,cancelado
2821,2019/7/6 22:40,11,entregue
2822,2019/8/22 17:25,2,entrega_pendente
2823,2019/6/1 3:04,5,entregue
2824,2019/8/11 2:36,62,entrega_pendente
2825,2019/7/1 17:38,62,carrinho
2826,2019/3/4 13:17,79,carrinho
2827,2019/2/18 12:02,34,entrega_pendente
2828,2020/1/2 8:35,9,pagamento_pendente
2829,2020/1/30 8:11,4,pagamento_pendente
2830,2020/2/10 8:54,22,cancelado
2831,2019/1/30 2:22,45,pagamento_pendente
2832,2019/12/6 5:23,20,entregue
2833,2020/1/13 18:56,26,entregue
2834,2019/4/29 23:04,2,carrinho
2835,2019/3/8 2:53,6,entrega_pendente
2836,2019/12/13 8:39,50,entrega_pendente
2837,2019/5/12 22:25,85,pagamento_pendente
2838,2019/10/28 20:24,13,pagamento_pendente
2839,2019/3/14 5:43,9,carrinho
2840,2019/4/13 3:24,33,pagamento_pendente
2841,2019/3/24 8:33,51,pagamento_pendente
2842,2019/4/22 15:37,83,entregue
2843,2019/12/12 0:42,86,carrinho
2844,2020/2/9 1:54,24,entregue
2845,2019/10/16 16:54,25,entrega_pendente
2846,2019/4/1 1:09,5,entrega_pendente
2847,2019/3/9 15:41,45,entrega_pendente
2848,2019/5/4 18:43,2,entrega_pendente
2849,2019/4/13 3:04,88,entregue
2850,2019/9/3 2:01,21,entregue
2851,2019/10/26 12:59,36,pagamento_pendente
2852,2019/10/14 17:40,17,cancelado
2853,2020/1/23 0:38,6,pagamento_pendente
2854,2019/1/5 0:57,73,cancelado
2855,2019/11/25 19:22,25,entrega_pendente
2856,2019/12/19 6:26,26,pagamento_pendente
2857,2019/6/14 4:23,67,entrega_pendente
2858,2019/2/13 15:58,42,carrinho
2859,2020/1/23 11:59,21,cancelado
2860,2019/5/22 4:18,48,pagamento_pendente
2861,2020/3/1 16:48,45,entrega_pendente
2862,2019/9/12 12:40,61,entrega_pendente
2863,2019/6/8 0:33,85,pagamento_pendente
2864,2020/2/10 3:13,35,entrega_pendente
2865,2019/8/2 5:27,10,entrega_pendente
2866,2019/7/7 7:14,43,pagamento_pendente
2867,2019/4/14 20:17,3,carrinho
2868,2019/3/7 17:59,54,pagamento_pendente
2869,2020/2/29 23:34,18,carrinho
2870,2020/1/18 7:12,20,entregue
2871,2019/6/7 1:57,13,carrinho
2872,2019/5/1 17:37,18,entrega_pendente
2873,2020/1/6 13:27,27,entregue
2874,2019/7/31 20:28,60,entrega_pendente
2875,2019/2/27 2:56,11,pagamento_pendente
2876,2019/9/28 17:26,44,entregue
2877,2019/8/12 20:44,88,entregue
2878,2019/6/11 7:05,68,pagamento_pendente
2879,2019/4/24 1:28,95,entregue
2880,2019/8/30 0:27,83,cancelado
2881,2019/5/11 18:49,71,pagamento_pendente
2882,2019/10/26 6:28,42,carrinho
2883,2019/8/23 3:51,23,carrinho
2884,2019/9/5 3:15,62,entrega_pendente
2885,2019/9/22 10:48,54,entrega_pendente
2886,2019/9/16 9:25,6,entregue
2887,2020/1/1 13:25,71,entrega_pendente
2888,2019/1/9 19:56,36,carrinho
2889,2019/9/3 14:26,46,carrinho
2890,2020/1/26 3:13,14,pagamento_pendente
2891,2019/5/19 18:46,72,pagamento_pendente
2892,2019/6/9 21:55,44,entrega_pendente
2893,2020/2/3 21:49,25,entrega_pendente
2894,2019/8/24 4:31,95,entregue
2895,2019/3/17 11:01,41,carrinho
2896,2020/1/17 16:34,38,pagamento_pendente
2897,2019/12/29 14:24,31,entregue
2898,2019/3/13 3:34,55,carrinho
2899,2019/12/31 2:30,76,carrinho
2900,2019/5/14 0:22,62,pagamento_pendente
2901,2019/2/11 6:30,73,pagamento_pendente
2902,2019/9/12 9:45,52,pagamento_pendente
2903,2019/3/6 14:44,31,entrega_pendente
2904,2019/7/6 15:13,12,carrinho
2905,2020/2/16 1:33,11,entregue
2906,2019/3/24 19:47,26,entregue
2907,2019/12/11 8:28,47,pagamento_pendente
2908,2020/2/20 3:04,26,carrinho
2909,2019/2/2 1:43,2,pagamento_pendente
2910,2020/1/8 4:35,44,pagamento_pendente
2911,2019/10/29 16:11,38,pagamento_pendente
2912,2020/2/9 19:05,16,carrinho
2913,2019/6/10 11:33,75,entrega_pendente
2914,2019/10/3 6:49,29,entrega_pendente
2915,2020/1/23 4:41,7,carrinho
2916,2019/7/26 11:04,78,carrinho
2917,2019/8/15 17:40,88,carrinho
2918,2019/8/26 15:51,55,carrinho
2919,2019/7/22 16:46,4,entregue
2920,2019/9/21 17:25,26,entrega_pendente
2921,2019/8/5 11:20,23,entregue
2922,2019/8/27 13:23,46,entrega_pendente
2923,2019/5/29 12:20,79,cancelado
2924,2019/6/21 8:03,79,entrega_pendente
2925,2019/9/12 20:41,88,cancelado
2926,2019/7/28 13:03,12,carrinho
2927,2019/2/18 3:09,36,entregue
2928,2019/12/26 7:30,83,entregue
2929,2020/1/3 4:07,35,carrinho
2930,2019/6/21 13:09,47,cancelado
2931,2019/8/14 11:46,99,carrinho
2932,2020/1/25 3:14,51,entrega_pendente
2933,2019/7/7 13:06,37,entregue
2934,2020/2/18 20:33,14,cancelado
2935,2019/5/14 18:13,83,carrinho
2936,2019/1/24 4:59,67,entregue
2937,2019/12/19 19:52,65,pagamento_pendente
2938,2019/7/6 8:59,74,pagamento_pendente
2939,2019/9/1 9:48,84,pagamento_pendente
2940,2019/4/13 11:17,65,entregue
2941,2019/6/16 23:12,10,carrinho
2942,2019/10/7 4:49,99,pagamento_pendente
2943,2019/5/12 21:54,42,pagamento_pendente
2944,2019/9/6 14:05,47,entregue
2945,2019/12/28 8:43,88,pagamento_pendente
2946,2019/9/8 14:35,8,carrinho
2947,2019/3/9 19:55,93,entrega_pendente
2948,2019/8/22 23:38,2,pagamento_pendente
2949,2020/1/4 5:28,57,entrega_pendente
2950,2019/8/25 17:51,29,entregue
2951,2020/2/21 21:38,70,carrinho
2952,2019/9/1 2:09,37,entrega_pendente
2953,2019/5/17 9:23,83,pagamento_pendente
2954,2019/7/29 11:32,92,pagamento_pendente
2955,2020/2/26 3:56,57,entrega_pendente
2956,2019/8/22 10:04,69,entrega_pendente
2957,2019/12/4 19:38,16,entregue
2958,2019/8/12 10:41,46,carrinho
2959,2019/8/3 20:19,1,entregue
2960,2019/1/17 5:49,29,entrega_pendente
2961,2019/2/2 4:07,36,carrinho
2962,2019/5/3 15:16,3,carrinho
2963,2020/1/23 13:51,31,pagamento_pendente
2964,2019/9/1 18:23,48,carrinho
2965,2019/10/29 9:17,12,pagamento_pendente
2966,2019/8/16 21:35,44,entrega_pendente
2967,2020/2/2 17:19,27,pagamento_pendente
2968,2019/8/11 20:17,70,entregue
2969,2019/8/31 2:30,34,cancelado
2970,2020/2/5 5:39,8,pagamento_pendente
2971,2019/10/8 19:13,85,entregue
2972,2020/1/5 7:08,64,pagamento_pendente
2973,2019/10/10 16:51,6,entrega_pendente
2974,2019/12/31 11:04,63,carrinho
2975,2019/7/17 23:07,83,entregue
2976,2019/11/22 18:07,22,entregue
2977,2019/8/19 19:03,17,entrega_pendente
2978,2019/9/22 13:52,30,entregue
2979,2019/3/19 23:54,84,entrega_pendente
2980,2019/7/22 2:30,82,carrinho
2981,2019/2/24 5:53,23,entrega_pendente
2982,2019/4/12 13:56,84,carrinho
2983,2019/12/3 6:44,91,carrinho
2984,2019/10/4 0:00,4,entregue
2985,2019/6/22 12:09,99,entregue
2986,2019/6/19 7:58,32,entrega_pendente
2987,2019/3/30 4:15,11,entrega_pendente
2988,2019/3/13 18:54,32,entregue
2989,2019/10/12 16:46,49,entregue
2990,2019/3/22 8:42,38,cancelado
2991,2019/10/14 15:12,45,entregue
2992,2019/1/9 23:38,92,entregue
2993,2019/6/26 18:14,16,carrinho
2994,2019/3/22 11:06,58,entregue
2995,2020/1/15 1:55,47,pagamento_pendente
2996,2019/10/11 17:30,99,cancelado
2997,2019/11/5 12:40,25,pagamento_pendente
2998,2019/3/20 1:49,20,entregue
2999,2019/6/23 11:47,78,carrinho
3000,2019/8/4 18:33,23,pagamento_pendente
3001,2019/8/6 12:57,61,carrinho
3002,2019/11/27 7:55,13,carrinho
3003,2020/2/28 11:17,85,entrega_pendente
3004,2019/6/15 3:02,61,entregue
3005,2019/3/20 15:33,89,pagamento_pendente
3006,2019/12/31 18:51,63,entregue
3007,2019/7/19 8:06,49,entregue
3008,2019/4/2 5:16,18,entrega_pendente
3009,2019/5/18 5:42,65,entrega_pendente
3010,2019/10/20 20:51,69,cancelado
3011,2019/4/5 13:07,8,entrega_pendente
3012,2019/12/15 16:36,73,entregue
3013,2020/2/9 0:09,72,entregue
3014,2019/12/27 21:17,3,carrinho
3015,2019/10/28 12:27,28,carrinho
3016,2019/3/31 0:41,27,entrega_pendente
3017,2019/6/20 10:57,48,entregue
3018,2019/4/17 12:32,15,entregue
3019,2019/7/27 13:29,14,entrega_pendente
3020,2019/3/12 22:55,47,cancelado
3021,2019/12/26 10:19,4,pagamento_pendente
3022,2019/12/30 1:26,21,entregue
3023,2020/2/13 10:18,39,entrega_pendente
3024,2019/5/13 21:55,30,entrega_pendente
3025,2019/8/12 5:36,19,cancelado
3026,2019/1/17 13:21,81,entrega_pendente
3027,2019/11/29 4:06,24,entregue
3028,2019/10/14 9:17,52,carrinho
3029,2019/7/24 13:54,31,entregue
3030,2019/8/10 14:01,21,entrega_pendente
3031,2019/4/20 20:01,71,pagamento_pendente
3032,2019/3/17 12:31,74,cancelado
3033,2019/4/13 2:47,31,entrega_pendente
3034,2019/12/23 6:05,93,entregue
3035,2019/10/30 1:17,66,cancelado
3036,2019/2/7 2:59,61,entregue
3037,2019/8/12 18:54,67,pagamento_pendente
3038,2019/8/6 10:54,94,carrinho
3039,2019/2/17 17:40,8,pagamento_pendente
3040,2019/7/20 14:31,27,carrinho
3041,2019/5/8 14:57,95,entregue
3042,2019/10/17 10:26,39,carrinho
3043,2019/1/16 17:22,28,carrinho
3044,2019/10/1 11:58,64,carrinho
3045,2019/7/20 7:47,57,entregue
3046,2019/10/14 17:38,10,carrinho
3047,2019/12/21 14:22,27,entregue
3048,2019/5/28 5:50,69,entregue
3049,2019/12/11 9:51,0,carrinho
3050,2020/1/20 22:44,3,cancelado
3051,2019/2/14 19:45,45,carrinho
3052,2019/12/1 6:26,87,entrega_pendente
3053,2019/5/1 17:40,41,entregue
3054,2019/11/10 21:46,8,carrinho
3055,2019/2/19 8:24,52,carrinho
3056,2019/11/13 23:48,1,cancelado
3057,2019/9/18 11:46,69,entregue
3058,2019/9/5 4:31,22,cancelado
3059,2019/6/9 3:42,7,pagamento_pendente
3060,2019/2/12 16:46,51,entrega_pendente
3061,2019/9/26 8:21,91,entregue
3062,2019/6/7 17:18,64,entregue
3063,2019/5/11 5:11,78,entregue
3064,2020/2/25 13:52,91,entregue
3065,2020/2/10 17:34,98,entrega_pendente
3066,2019/3/11 2:22,26,entregue
3067,2019/9/25 15:30,45,pagamento_pendente
3068,2019/2/1 2:08,8,pagamento_pendente
3069,2019/11/2 17:11,91,entregue
3070,2019/3/13 14:31,70,pagamento_pendente
3071,2020/1/12 18:30,32,carrinho
3072,2019/8/2 1:51,23,pagamento_pendente
3073,2020/2/25 22:50,40,carrinho
3074,2019/6/26 23:52,25,cancelado
3075,2019/3/5 3:35,22,entregue
3076,2019/12/5 13:15,80,entregue
3077,2019/10/2 5:36,19,pagamento_pendente
3078,2019/8/23 20:56,32,carrinho
3079,2019/12/22 18:59,54,entrega_pendente
3080,2019/10/22 0:58,35,pagamento_pendente
3081,2019/8/10 20:38,36,pagamento_pendente
3082,2019/3/10 23:27,94,entrega_pendente
3083,2019/11/3 7:15,39,entregue
3084,2019/4/6 13:23,69,entregue
3085,2019/5/14 16:37,84,pagamento_pendente
3086,2019/4/27 19:44,68,entrega_pendente
3087,2019/10/10 4:41,35,entrega_pendente
3088,2019/6/1 19:03,39,entregue
3089,2019/5/28 3:33,10,entregue
3090,2019/1/15 14:36,4,entregue
3091,2019/9/26 19:33,52,pagamento_pendente
3092,2019/5/7 7:10,44,entregue
3093,2019/2/13 14:02,76,entregue
3094,2019/12/16 8:59,70,cancelado
3095,2019/4/12 9:07,45,pagamento_pendente
3096,2019/2/3 20:50,85,entrega_pendente
3097,2019/5/21 5:05,14,pagamento_pendente
3098,2019/12/5 17:16,21,carrinho
3099,2019/8/30 15:06,14,cancelado
3100,2019/9/17 20:15,22,pagamento_pendente
3101,2019/6/3 10:00,29,carrinho
3102,2020/1/10 10:44,15,entregue
3103,2019/5/2 20:24,14,pagamento_pendente
3104,2020/2/23 14:34,56,entrega_pendente
3105,2019/9/28 3:04,18,pagamento_pendente
3106,2019/11/4 18:47,4,carrinho
3107,2020/2/7 0:47,65,carrinho
3108,2019/9/26 2:39,23,entregue
3109,2019/10/26 13:49,3,entregue
3110,2019/1/4 3:16,52,carrinho
3111,2019/2/9 18:05,35,entregue
3112,2019/8/13 12:20,26,entrega_pendente
3113,2019/5/6 20:44,33,carrinho
3114,2019/11/19 19:37,43,cancelado
3115,2019/1/16 21:03,31,carrinho
3116,2020/2/21 23:45,96,pagamento_pendente
3117,2019/6/29 21:50,71,entregue
3118,2019/8/20 12:02,43,entregue
3119,2020/1/19 12:42,3,pagamento_pendente
3120,2019/10/18 3:39,48,pagamento_pendente
3121,2019/8/1 6:59,58,pagamento_pendente
3122,2019/1/17 6:50,97,carrinho
3123,2020/1/15 9:25,74,entregue
3124,2020/1/11 4:22,22,entrega_pendente
3125,2019/1/17 0:17,12,carrinho
3126,2019/5/8 22:21,76,entregue
3127,2019/8/4 19:52,34,cancelado
3128,2019/6/1 3:53,81,entregue
3129,2019/11/20 18:16,60,carrinho
3130,2019/6/14 8:47,15,carrinho
3131,2019/5/18 12:56,18,entrega_pendente
3132,2020/1/13 9:10,83,cancelado
3133,2019/4/15 22:16,83,cancelado
3134,2019/4/19 18:37,4,entrega_pendente
3135,2020/1/12 12:24,66,pagamento_pendente
3136,2019/9/30 9:04,7,entregue
3137,2019/6/13 1:17,74,pagamento_pendente
3138,2019/7/8 3:26,77,entregue
3139,2019/3/6 20:51,49,entregue
3140,2019/2/21 10:40,93,cancelado
3141,2019/9/23 19:26,52,carrinho
3142,2019/3/22 2:34,70,entrega_pendente
3143,2019/3/12 22:17,39,pagamento_pendente
3144,2020/2/10 0:07,57,entregue
3145,2020/2/12 13:29,15,entregue
3146,2019/8/4 16:21,64,pagamento_pendente
3147,2019/4/20 23:04,25,entregue
3148,2019/8/24 23:05,80,entregue
3149,2019/1/11 13:46,46,entrega_pendente
3150,2019/10/2 17:42,35,carrinho
3151,2019/5/20 2:35,67,pagamento_pendente
3152,2019/12/15 12:49,2,pagamento_pendente
3153,2019/7/20 10:12,83,carrinho
3154,2019/5/29 2:32,40,carrinho
3155,2019/4/10 6:29,62,carrinho
3156,2019/6/21 4:39,21,entrega_pendente
3157,2019/11/17 16:04,87,carrinho
3158,2019/9/3 3:50,68,pagamento_pendente
3159,2019/1/1 1:40,67,carrinho
3160,2019/1/5 21:18,1,entrega_pendente
3161,2019/1/22 18:14,93,pagamento_pendente
3162,2019/7/17 16:40,52,pagamento_pendente
3163,2019/7/16 20:18,66,entrega_pendente
3164,2019/7/2 19:18,9,pagamento_pendente
3165,2019/9/8 14:01,97,entrega_pendente
3166,2019/7/5 15:22,81,entrega_pendente
3167,2019/12/1 22:12,74,entregue
3168,2019/10/14 21:00,44,entregue
3169,2019/7/10 18:43,66,entrega_pendente
3170,2019/2/17 1:48,92,pagamento_pendente
3171,2019/4/4 23:22,95,pagamento_pendente
3172,2019/8/22 9:07,43,carrinho
3173,2020/1/12 7:33,82,carrinho
3174,2019/9/8 12:13,99,entrega_pendente
3175,2019/10/30 14:18,56,entrega_pendente
3176,2020/1/30 17:22,10,entrega_pendente
3177,2019/9/2 19:35,45,pagamento_pendente
3178,2019/4/26 21:30,98,pagamento_pendente
3179,2020/1/17 19:01,92,entrega_pendente
3180,2019/5/5 21:54,32,entregue
3181,2019/6/9 7:14,39,entregue
3182,2019/11/10 23:51,25,entrega_pendente
3183,2019/1/30 22:33,50,pagamento_pendente
3184,2019/8/18 15:22,92,carrinho
3185,2019/4/22 16:29,49,pagamento_pendente
3186,2019/6/5 1:27,21,carrinho
3187,2019/2/27 6:32,86,entregue
3188,2019/11/15 18:04,54,pagamento_pendente
3189,2019/12/5 19:07,23,cancelado
3190,2020/1/3 13:31,32,pagamento_pendente
3191,2019/8/1 7:22,38,entrega_pendente
3192,2019/6/21 23:57,53,entrega_pendente
3193,2019/8/19 23:01,20,entrega_pendente
3194,2019/8/30 8:43,29,carrinho
3195,2019/3/4 21:21,57,entrega_pendente
3196,2019/9/7 14:01,63,entrega_pendente
3197,2019/2/24 4:58,25,entrega_pendente
3198,2019/1/24 0:34,52,entrega_pendente
3199,2019/11/15 16:48,29,entrega_pendente
3200,2019/10/18 7:40,13,pagamento_pendente
3201,2019/12/25 11:00,54,pagamento_pendente
3202,2019/11/21 5:33,40,entrega_pendente
3203,2019/5/7 10:13,19,carrinho
3204,2019/6/13 21:18,94,pagamento_pendente
3205,2019/6/25 8:39,95,pagamento_pendente
3206,2019/12/22 18:04,31,entregue
3207,2019/1/16 13:06,53,pagamento_pendente
3208,2019/12/28 21:03,54,pagamento_pendente
3209,2019/11/9 6:08,54,pagamento_pendente
3210,2020/2/26 8:58,44,carrinho
3211,2020/1/6 10:44,6,entrega_pendente
3212,2019/2/7 23:40,63,entrega_pendente
3213,2019/7/8 11:34,54,pagamento_pendente
3214,2019/4/9 0:41,12,entrega_pendente
3215,2019/12/8 13:08,41,pagamento_pendente
3216,2019/2/25 6:06,68,pagamento_pendente
3217,2020/1/5 2:56,83,carrinho
3218,2019/8/18 20:36,48,entrega_pendente
3219,2019/7/8 18:23,64,entregue
3220,2019/5/24 1:23,47,entregue
3221,2019/2/8 19:38,75,pagamento_pendente
3222,2019/12/4 19:27,30,pagamento_pendente
3223,2019/12/21 19:08,93,carrinho
3224,2019/5/8 20:21,96,entrega_pendente
3225,2019/10/10 16:55,67,entregue
3226,2019/4/17 15:03,73,pagamento_pendente
3227,2019/8/30 4:15,17,entregue
3228,2019/10/2 1:27,43,carrinho
3229,2019/5/12 8:27,57,entrega_pendente
3230,2019/7/15 7:57,78,pagamento_pendente
3231,2019/1/18 23:05,88,pagamento_pendente
3232,2019/11/28 4:45,8,pagamento_pendente
3233,2020/1/7 8:23,92,entregue
3234,2019/5/4 0:18,77,entrega_pendente
3235,2019/11/21 1:47,87,entregue
3236,2019/8/11 9:40,15,pagamento_pendente
3237,2019/11/1 11:55,47,cancelado
3238,2019/12/19 19:47,38,entregue
3239,2019/11/29 8:16,60,entregue
3240,2019/11/30 7:12,53,entrega_pendente
3241,2019/12/3 3:17,6,entregue
3242,2019/7/27 7:56,0,pagamento_pendente
3243,2019/8/30 13:17,77,pagamento_pendente
3244,2019/8/19 6:55,47,carrinho
3245,2019/10/10 2:42,91,entregue
3246,2019/4/4 3:21,26,cancelado
3247,2019/3/6 0:11,92,entregue
3248,2019/1/29 13:34,80,entrega_pendente
3249,2019/8/31 0:31,96,pagamento_pendente
3250,2019/11/19 3:08,52,entrega_pendente
3251,2019/8/5 7:45,93,carrinho
3252,2019/2/2 9:31,97,entrega_pendente
3253,2019/1/28 0:34,41,entregue
3254,2019/12/1 21:33,37,entregue
3255,2019/1/11 12:13,55,carrinho
3256,2019/5/8 11:33,55,entrega_pendente
3257,2019/5/13 23:09,74,entregue
3258,2019/8/29 14:00,24,entrega_pendente
3259,2020/1/17 23:31,62,carrinho
3260,2019/3/30 21:28,17,entregue
3261,2019/5/23 22:49,5,entrega_pendente
3262,2020/1/23 8:05,36,cancelado
3263,2019/3/25 8:24,70,pagamento_pendente
3264,2019/9/2 12:25,20,entrega_pendente
3265,2019/1/20 20:26,4,entrega_pendente
3266,2019/12/24 4:04,4,entregue
3267,2019/9/12 10:32,28,entrega_pendente
3268,2019/8/12 18:26,60,entrega_pendente
3269,2019/1/9 19:35,98,carrinho
3270,2019/2/18 20:00,45,entrega_pendente
3271,2020/1/1 13:30,63,entregue
3272,2019/3/24 20:22,73,entrega_pendente
3273,2019/9/16 5:58,10,carrinho
3274,2019/3/19 2:34,35,entregue
3275,2019/8/31 15:26,19,entrega_pendente
3276,2019/11/28 7:01,35,entregue
3277,2019/11/10 18:34,81,entrega_pendente
3278,2019/4/8 7:04,23,entregue
3279,2019/11/26 8:59,11,carrinho
3280,2019/8/13 1:40,81,entrega_pendente
3281,2019/3/21 16:27,23,pagamento_pendente
3282,2019/6/1 18:05,99,entrega_pendente
3283,2019/1/9 1:55,99,pagamento_pendente
3284,2019/7/18 19:24,55,entregue
3285,2020/1/13 15:39,15,pagamento_pendente
3286,2019/8/7 10:37,39,entrega_pendente
3287,2019/8/14 21:42,26,entregue
3288,2019/4/30 21:06,71,cancelado
3289,2019/5/12 2:53,25,carrinho
3290,2020/1/15 11:42,69,entrega_pendente
3291,2019/7/19 1:54,90,pagamento_pendente
3292,2019/12/18 22:27,68,pagamento_pendente
3293,2019/12/26 6:32,51,carrinho
3294,2019/2/22 9:29,11,entrega_pendente
3295,2020/1/24 12:23,54,entregue
3296,2019/4/9 16:38,89,carrinho
3297,2019/4/28 1:15,30,entrega_pendente
3298,2019/6/24 11:50,73,pagamento_pendente
3299,2019/4/1 19:06,69,entregue
3300,2019/11/21 7:01,83,entrega_pendente
3301,2020/2/6 15:23,19,entregue
3302,2019/8/31 22:28,16,entrega_pendente
